Popularity,danceability,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,key_sin,key_cos
46.0,0.316,-7.237,1,0.0586,6.2e-06,0.1697427745870945,0.29490591754110057,0.422,179.965,253613.0,4,8,0.8660254037844386,0.5000000000000001
64.0,0.598,-10.882,1,0.0973,0.44,0.0002149768908122576,0.5193888544264785,0.615,111.129,321133.0,3,2,0.8660254037844386,0.5000000000000001
60.0,0.584,-5.833,1,0.0283,0.448,0.16344613607000308,0.1578580846155803,0.402,81.182,283733.0,4,10,0.8660254037844386,0.5000000000000001
75.0,0.827,-9.669,1,0.0337,0.508,0.3386128011203239,0.07287864541257257,0.904,113.449,269143.0,4,6,1.2246467991473532e-16,-1.0
63.0,0.705,-7.38,1,0.0295,0.0192,0.16344613607000308,0.07278566972564769,0.765,122.841,258640.00001999998,4,4,,
,0.523,-12.895,1,0.0357,0.937,1.2699991935506826e-06,0.13365638481267358,0.334,147.524,228627.0,4,0,0.8660254037844386,0.5000000000000001
50.0,0.24,-3.335,1,0.07,3.39e-05,0.000751717389673102,0.056285811010591824,0.205,93.486,187451.0,4,10,,
76.0,0.372,-7.623,1,0.0305,0.937,0.6275414234619514,0.2523139286139896,0.228,123.735,212750.0,3,9,-1.0,-1.8369701987210297e-16
,0.46,-6.421,0,0.299,0.0134,6.4499791988394454e-06,0.4922542381805553,0.273,102.555,186293.0,4,2,0.49999999999999994,-0.8660254037844387
60.0,0.506,-7.851,1,0.0273,0.423,7.399726213506716e-05,0.07278566972564769,0.296,141.89,231265.99998,4,4,1.2246467991473532e-16,-1.0
34.0,0.219,-5.379,1,0.0833,4e-06,0.0021975835434872217,0.1518623493092461,0.399,119.522,227453.0,4,8,-0.8660254037844385,-0.5000000000000004
43.0,0.662,-7.879,1,0.0262,0.313,0.03198304585305077,0.1980308504991345,0.503,111.026,172117.0,4,6,1.0,6.123233995736766e-17
46.0,0.429,-3.26,1,0.179,0.0361,0.16344613607000308,0.44468582126144574,0.766,174.646,206387.0,4,4,0.8660254037844386,0.5000000000000001
58.0,0.31,-3.769,0,0.316,0.000132,0.08157998699242289,0.09248801943515139,0.0395,140.071,298533.0,4,8,0.49999999999999994,-0.8660254037844387
58.0,0.891,-7.749,0,0.0745,0.0431,0.028198654358678778,0.11600367575630613,0.655,109.938,206000.0,4,9,1.0,6.123233995736766e-17
35.0,0.351,-3.745,0,0.12,0.000697,0.029947076367952116,0.16636153721522523,0.496,185.923,239853.0,4,2,0.8660254037844387,-0.4999999999999998
34.0,0.34,-5.632,0,0.0454,0.00163,0.23586232372198446,0.06278698809876482,0.637,177.783,227207.0,4,2,-1.0,-1.8369701987210297e-16
44.0,0.478,-9.887,1,0.037,0.162,0.019802627296179712,0.31188676114859837,0.573,160.302,341520.0,4,10,-1.0,-1.8369701987210297e-16
65.0,0.494,-9.158,0,0.0273,0.012,0.1930966299619131,0.20538682972495073,0.59,112.596,292800.0,4,9,0.8660254037844387,-0.4999999999999998
60.0,0.642,-4.845,0,0.167,0.293,0.16344613607000308,0.29042829811980614,0.513,127.959,229213.00002,4,9,0.8660254037844387,-0.4999999999999998
25.0,0.406,-7.411,0,0.0491,0.0425,0.0003599352155478022,0.6775257996569886,0.709,89.158,335956.0,4,2,-0.5000000000000004,0.8660254037844384
54.0,0.545,-6.869,1,0.036,0.00417,0.3407487933884732,0.1275133202989596,0.589,118.515,239621.0,4,9,1.0,6.123233995736766e-17
47.0,0.526,-3.967,1,0.0472,0.000122,0.16344613607000308,0.38594244161930047,0.489,97.52,158825.0,4,9,0.49999999999999994,-0.8660254037844387
27.0,0.534,-11.019,1,0.0346,0.0194,0.007680429843350778,0.346422567474381,0.769,130.475,195587.0,4,10,-0.5000000000000001,-0.8660254037844386
31.0,0.609,-12.993,1,0.0453,0.219,1.7999838001943972e-05,0.12044615307586716,0.567,108.515,385453.0,3,2,0.49999999999999994,-0.8660254037844387
75.0,0.653,-10.164,1,0.0497,0.406,0.020684591192832683,0.09621885774054292,0.822,98.883,153693.0,4,0,0.8660254037844386,0.5000000000000001
49.0,0.594,-10.226,0,0.0281,0.443,3.7099931179670215e-06,0.35136084911496357,0.457,101.831,264307.00002,4,9,0.49999999999999994,-0.8660254037844387
67.0,0.412,-9.186,0,0.058,0.308,0.00818639980349844,0.0746435429957658,0.705,96.732,198706.9998,4,10,0.8660254037844386,0.5000000000000001
52.0,0.411,-4.756,1,0.0987,0.0028,2.4099709599665757e-05,0.5353230953663781,0.644,185.03,230293.0,4,8,-0.8660254037844386,0.5000000000000001
39.0,0.584,-6.514,1,0.0886,0.0122,1.149999338750507e-06,0.10436001532424277,0.594,154.964,197533.00002,4,9,0.49999999999999994,0.8660254037844387
21.0,0.21,-2.772,1,0.169,4.38e-05,0.13365638481267358,0.11332868530700317,0.0617,155.048,230120.0,4,8,0.8660254037844386,0.5000000000000001
43.0,0.408,-4.987,1,0.0648,0.0193,2.0699978575529565e-06,0.3074846997479606,0.609,99.814,205587.0,4,10,,
43.0,0.484,-6.326,0,0.0383,0.00011,0.5911144549947938,0.11600367575630613,0.399,124.971,265467.0,4,9,1.2246467991473532e-16,-1.0
13.0,0.407,-4.074,1,0.0527,0.894,0.0006038176654163648,0.0853516670995037,0.733,68.393,320387.0,4,2,,
61.0,0.621,-4.835,0,0.0273,0.632,0.16344613607000308,0.08507617235511927,0.227,107.164,218047.99998,4,9,,
10.0,0.722,-6.307,1,0.0285,0.363,9.749524718393054e-05,0.0756639039209896,0.613,104.018,265053.0,4,2,-0.5000000000000001,-0.8660254037844386
45.0,0.427,-7.182,1,0.219,0.000119,0.3981047537018719,0.07899600622649783,0.763,167.299,205373.0,4,10,-0.5000000000000001,-0.8660254037844386
,0.402,-5.416,0,0.0936,6.37e-05,0.00021897602300057804,0.10165365372649983,0.375,200.042,219895.0,4,8,1.0,6.123233995736766e-17
53.0,0.392,-3.942,1,0.0762,0.0163,0.16344613607000308,0.10074990310014306,0.357,158.882,234773.0,4,9,-0.8660254037844385,-0.5000000000000004
50.0,0.457,-5.722,1,0.028,0.0116,5.109986943994478e-06,0.5253200699164433,0.33,136.237,543867.0,3,8,-0.8660254037844385,-0.5000000000000004
30.0,0.643,-4.786,1,0.0246,0.000626,0.00046389238528753087,0.060248080345356884,0.541,103.988,231360.0,4,10,-0.8660254037844385,-0.5000000000000004
56.0,0.333,-3.323,0,0.123,0.000273,0.0016785903785551874,0.09893994785490356,0.137,169.806,185120.0,4,8,0.8660254037844387,-0.4999999999999998
32.0,0.483,-7.602,1,0.0426,5.59e-05,0.6851150088626811,0.08424923244489992,0.073,127.423,104787.0,4,10,,
22.0,0.687,-3.422,1,0.0308,0.0114,0.16344613607000308,0.26313319953036823,0.858,114.974,156643.0,4,9,-0.8660254037844385,-0.5000000000000004
79.0,0.466,-4.215,1,0.304,0.0266,0.16344613607000308,0.03217673169522125,0.661,88.785,313573.0,4,8,-0.5000000000000001,-0.8660254037844386
32.0,0.285,-6.105,1,0.169,0.000799,0.11243542932978817,0.3407487933884732,0.295,105.696,306640.0,4,10,1.2246467991473532e-16,-1.0
64.0,0.629,-8.542,0,0.0411,0.705,0.16344613607000308,0.11689375147149933,0.325,129.456,99227.0,4,6,-0.8660254037844386,0.5000000000000001
71.0,0.515,-8.045,1,0.0768,0.181,0.002776142946751757,0.05325636630043149,0.426,70.776,145747.0,4,10,1.2246467991473532e-16,-1.0
42.0,0.686,-6.249,0,0.268,0.513,0.16344613607000308,0.13278111123381847,0.4,90.163,179227.0,4,5,0.49999999999999994,-0.8660254037844387
61.0,0.578,-13.416,0,0.0269,0.0548,0.1814878760453772,0.11778303565638346,0.519,135.986,297600.0,4,9,-1.0,-1.8369701987210297e-16
60.0,0.546,-8.639,0,0.0427,0.000273,0.511025603768657,0.12486898204586927,0.586,89.991,373307.0,4,10,-0.8660254037844386,0.5000000000000001
38.0,0.497,-8.117,1,0.039,0.353,0.0072238450893195956,0.12044615307586716,0.551,112.49,244147.0,3,0,0.8660254037844386,0.5000000000000001
66.0,0.308,-4.13,0,0.0875,2.02e-05,0.16344613607000308,0.27914574142949455,0.68,122.231,185733.0,4,8,0.8660254037844387,-0.4999999999999998
38.0,0.458,-5.465,1,0.181,0.00245,4.349990538777437e-06,0.128393214768399,0.597,165.693,202478.0,4,1,0.8660254037844386,0.5000000000000001
43.0,0.768,-6.825,1,0.0321,0.165,0.004679036216731294,0.1406311297397456,0.721,132.976,299600.0,4,10,0.8660254037844386,0.5000000000000001
43.0,0.446,-6.746,1,0.0362,0.00209,0.00691602904172952,0.21591750622247016,0.635,127.048,201403.0,4,10,-0.5000000000000001,-0.8660254037844386
39.0,0.41,-7.042,1,0.0351,0.000104,0.6004834956965259,0.2677344346420849,0.618,100.051,290800.0,4,9,0.8660254037844386,0.5000000000000001
13.0,0.528,-8.821,0,0.0301,0.748,9.19995768025956e-06,0.08599419316686092,0.451,154.017,172720.0,4,4,-0.5000000000000004,0.8660254037844384
38.0,0.282,-3.332,1,0.126,4.57e-06,5.539984654256678e-06,0.07510747248680541,0.377,189.859,143760.0,4,9,-0.8660254037844385,-0.5000000000000004
25.0,0.52,-3.378,1,0.0728,0.165,0.014395880283732383,0.6657759837638133,0.611,99.999,329840.0,4,2,0.49999999999999994,0.8660254037844387
33.0,0.467,-5.247,1,0.0497,0.00178,0.16344613607000308,0.17311261770864478,0.756,167.25,172707.0,4,10,,
83.0,0.726,-7.828,1,0.0799,0.00817,0.3694924476493468,0.2271355725837472,0.321,123.881,231733.0,4,10,,
46.0,0.439,-3.904,0,0.0501,0.00895,0.0006677769873094583,0.24137631957526948,0.563,75.884,275147.0,4,8,1.2246467991473532e-16,-1.0
50.0,0.21,-4.009,1,0.0673,1.04e-05,1.5899873596339878e-05,0.10165365372649983,0.372,154.639,245280.0,4,1,0.8660254037844386,0.5000000000000001
33.0,0.346,-5.168,1,0.0467,5.36e-05,0.16344613607000308,0.11867152971749864,0.319,93.87,268887.0,3,8,0.49999999999999994,0.8660254037844387
44.0,0.438,-3.219,1,0.148,0.228,0.4478858239921165,0.14496577025018573,0.354,131.974,238345.0,4,5,-0.5000000000000004,0.8660254037844384
73.0,0.322,-9.367,0,0.0281,0.468,1.0999993950004437e-06,0.09712671073072274,0.175,85.794,248467.0,4,8,1.2246467991473532e-16,-1.0
63.0,0.494,-7.195,0,0.0398,0.0112,0.0006927599863798912,0.24373018492259815,0.834,107.543,224480.0,4,9,-0.5000000000000004,0.8660254037844384
49.0,0.42,-5.046,1,0.0301,0.0265,3.739930063743738e-05,0.0865446014001858,0.362,111.164,171862.0,4,9,1.2246467991473532e-16,-1.0
57.0,0.624,-7.941,0,0.347,0.0755,3.549993698764913e-06,0.11511280710050457,0.295,104.348,174676.0,3,5,1.2246467991473532e-16,-1.0
40.0,0.573,-4.872,1,0.0895,0.182,0.00020497899037126688,0.14928170271575444,0.882,160.788,178665.0,4,2,0.49999999999999994,-0.8660254037844387
61.0,0.808,-8.435,0,0.252,0.0208,0.24373018492259815,0.12133228516752496,0.616,96.12,221027.0,4,5,-0.8660254037844386,0.5000000000000001
,0.476,-3.504,0,0.133,0.00142,0.00683657725898835,0.09020626788614895,0.394,140.408,202053.0,4,10,0.8660254037844387,-0.4999999999999998
55.0,0.66,-5.488,0,0.0332,0.000601,0.2715526905218973,0.09066303489724216,0.359,107.028,215999.0,4,10,-0.5000000000000004,0.8660254037844384
13.0,0.401,-8.385,0,0.525,0.0462,0.06905953593149465,0.3133498192003587,0.189,127.983,187500.0,4,9,-0.5000000000000004,0.8660254037844384
55.0,0.74,-11.87,1,0.0576,0.0399,5.689983812011406e-06,0.0371030879515022,0.816,106.878,168213.0,4,4,-1.0,-1.8369701987210297e-16
39.0,0.232,-5.749,1,0.0764,1.38e-05,0.6460555730260948,0.1458304482115395,0.444,152.661,264507.0,4,8,-0.5000000000000004,0.8660254037844384
37.0,0.523,-4.658,0,0.0697,5.72e-06,0.007769737264360664,0.09321708171113376,0.173,125.986,272440.0,4,10,-0.5000000000000004,0.8660254037844384
19.0,0.304,-16.211,0,0.0352,0.945,0.00032194816912606245,0.08369755902156674,0.337,175.906,300840.0,4,9,0.49999999999999994,-0.8660254037844387
40.0,0.665,-13.859,1,0.0289,0.813,0.555033878430311,0.10705907229340779,0.0386,88.035,246248.0,4,0,-0.5000000000000001,-0.8660254037844386
49.0,0.446,-3.765,0,0.0513,7.53e-05,0.0038924147153438387,0.22074066669789938,0.685,147.171,215712.0,4,8,,
38.0,0.746,-11.609,1,0.0307,0.318,6.0798151754915156e-05,0.1414995622736995,0.78,125.0,198500.0,3,0,,
32.0,0.546,-11.552,0,0.0368,0.862,0.586118607801422,0.1798184265758361,0.663,98.778,159948.0,4,2,-1.0,-1.8369701987210297e-16
69.0,0.673,-4.627,1,0.0366,0.06,0.0002569669811571073,0.16381808522939498,0.898,125.57,208107.0,4,4,1.0,6.123233995736766e-17
34.0,0.635,-8.756,1,0.0276,0.0511,0.5993858007454709,0.11511280710050457,0.602,125.02,203445.0,4,9,0.8660254037844387,-0.4999999999999998
42.0,0.12,-6.984,1,0.0995,0.0018,0.596085467716814,0.08010424424166145,0.0536,179.815,950210.0,3,9,-1.0,-1.8369701987210297e-16
,0.0,-16.426,0,0.0,0.853,0.16344613607000308,0.1814878760453772,0.0,0.0,13793.0,0,10,-0.8660254037844386,0.5000000000000001
61.0,0.696,-11.922,1,0.067,0.84,1.619998687801417e-06,0.10165365372649983,0.717,93.543,127560.0,4,10,0.8660254037844387,-0.4999999999999998
31.0,0.45,-7.1,0,0.338,0.682,0.16344613607000308,0.16889853646181394,0.563,84.143,359480.0,4,5,1.0,6.123233995736766e-17
64.0,0.575,-4.913,0,0.0512,0.000128,0.014494446150452565,0.07955027875800906,0.879,150.234,201360.0,4,6,-0.8660254037844386,0.5000000000000001
65.0,0.367,-4.698,0,0.044,0.00806,0.16344613607000308,0.3060130291365044,0.377,83.032,167765.0,4,9,0.49999999999999994,-0.8660254037844387
45.0,0.749,-8.452,1,0.0296,0.379,0.16344613607000308,0.13365638481267358,0.321,115.02,204000.0,4,0,,
44.0,0.406,-6.8,0,0.0392,0.0134,0.4081282255276481,0.31554040058017735,0.25,123.763,320351.0,1,10,0.49999999999999994,-0.8660254037844387
45.0,0.546,-12.471,1,0.0304,0.882,0.4631048875545789,0.10255658832509207,0.209,99.828,180078.0,4,0,1.0,6.123233995736766e-17
55.0,0.535,-3.382,0,0.0699,0.00189,0.2062008305838978,0.10526051065749295,0.331,125.023,218188.0,4,8,-0.5000000000000001,-0.8660254037844386
8.0,0.749,-6.989,1,0.0453,0.155,8.159667090110175e-05,0.11867152971749864,0.902,115.897,389373.0,4,2,0.49999999999999994,-0.8660254037844387
61.0,0.513,-2.626,0,0.0539,0.0146,3.0299540964272498e-05,0.10616019582839065,0.466,104.021,261937.0,4,6,0.8660254037844386,0.5000000000000001
24.0,0.281,-4.304,1,0.169,0.000405,0.003125111747497448,0.10885440491208209,0.128,138.195,222969.0,4,8,0.8660254037844386,0.5000000000000001
74.0,0.51,-3.712,0,0.0529,0.0137,0.16344613607000308,0.3133498192003587,0.793,162.092,174425.0,4,9,,
60.0,0.612,-4.43,1,0.064,0.000992,0.005614210784468302,0.3798053613275868,0.38,131.068,264520.0,4,9,,
50.0,0.428,-1.998,0,0.0666,7.16e-05,0.07101748723528029,0.07575661239924633,0.225,118.306,430733.0,4,8,0.8660254037844386,0.5000000000000001
33.0,0.489,-4.809,1,0.128,0.000915,4.8198838417325375e-05,0.0729716124558227,0.425,141.045,212560.0,4,8,-0.8660254037844385,-0.5000000000000004
59.0,0.669,-4.716,1,0.0363,0.11,0.16344613607000308,0.19227188764712272,0.762,105.055,178901.0,4,9,,
51.0,0.425,-4.694,1,0.0299,0.00804,0.00020697857845612208,0.23665190133900202,0.668,171.964,229000.0,4,10,,
70.0,0.531,-5.945,1,0.0309,0.436,0.16344613607000308,0.0756639039209896,0.328,74.931,223129.00002,3,4,0.49999999999999994,0.8660254037844387
4.0,0.635,-7.136,1,0.0354,0.00743,1.8199834382009495e-05,0.06765864847381481,0.451,151.779,258827.0,4,1,1.0,6.123233995736766e-17
31.0,0.446,-4.291,1,0.13,8.68e-06,0.5760514086836982,0.07027205298533172,0.351,152.042,237424.0,4,8,-0.8660254037844385,-0.5000000000000004
43.0,0.543,-10.152,1,0.0678,0.692,0.35977014884603475,0.07510747248680541,0.815,113.394,241097.0,4,9,-1.0,-1.8369701987210297e-16
59.0,0.473,-3.537,0,0.0363,7.34e-06,0.44468582126144574,0.2707902047815628,0.405,104.031,347941.0,4,1,1.2246467991473532e-16,-1.0
46.0,0.612,-6.296,1,0.0623,0.788,3.1299951015602217e-06,0.17647114311577905,0.845,154.704,179626.0,4,2,-0.8660254037844385,-0.5000000000000004
63.0,0.245,-6.387,1,0.0739,0.00141,0.5187937934151675,0.1231021971339834,0.107,105.939,302293.0,4,8,0.8660254037844386,0.5000000000000001
34.0,0.506,-8.818,1,0.0503,0.384,0.16344613607000308,0.640800700187736,0.366,120.821,218239.99998,4,9,,
40.0,0.403,-11.064,1,0.0701,6.17e-05,0.023521195041345824,0.15529288440603534,0.214,179.973,238547.0,4,8,-0.5000000000000001,-0.8660254037844386
40.0,0.495,-5.843,0,0.0413,1.38e-05,0.00027796136516015777,0.24529635595534308,0.509,137.971,209045.0,4,8,1.2246467991473532e-16,-1.0
22.0,0.509,-8.467,1,0.0317,0.000957,0.06363186024477342,0.16296882827813966,0.823,145.022,265215.0,4,9,0.8660254037844386,0.5000000000000001
35.0,0.464,-7.141,1,0.0439,7.64e-05,0.23269776411902143,0.3852624007906449,0.645,83.505,229581.0,4,8,-0.5000000000000004,0.8660254037844384
28.0,0.449,-8.398,0,0.0334,0.014,0.5607579925141997,0.10795714150509228,0.647,200.189,212500.0,4,6,-0.5000000000000004,0.8660254037844384
27.0,0.29,-8.541,1,0.0421,0.25,0.6460555730260948,0.0743650819553068,0.191,128.023,372000.0,4,10,-0.8660254037844385,-0.5000000000000004
73.0,0.656,-3.405,0,0.0708,0.00347,0.001468920607674999,0.13453089295760615,0.544,130.936,201960.0,4,8,0.8660254037844387,-0.4999999999999998
56.0,0.644,-7.118,0,0.0334,0.138,0.353469812989784,0.10885440491208209,0.252,104.996,230893.0,4,1,-0.5000000000000004,0.8660254037844384
46.0,0.812,-8.907,1,0.18,0.044,0.0865446014001858,0.10436001532424277,0.507,117.998,237929.0,4,1,0.8660254037844386,0.5000000000000001
66.0,0.606,-7.445,1,0.0321,0.0151,0.00043290628255212736,0.09184965362987897,0.707,122.016,177768.0,4,2,0.8660254037844386,0.5000000000000001
57.0,0.356,-3.366,0,0.172,3.26e-06,0.00019598079450947644,0.3386128011203239,0.167,183.985,243913.0,4,8,0.8660254037844387,-0.4999999999999998
62.0,0.456,-2.949,1,0.207,0.000235,0.0036732453662960845,0.09803374027136541,0.183,143.006,243320.0,4,8,1.2246467991473532e-16,-1.0
64.0,0.32,-4.612,1,0.0412,1.62e-05,0.1301506844650451,0.04334680450336586,0.21,109.649,238653.0,3,10,-0.5000000000000001,-0.8660254037844386
62.0,0.364,-6.548,1,0.0724,8.58e-06,0.5475432067011534,0.031207927124193163,0.478,92.717,228587.0,4,8,0.8660254037844386,0.5000000000000001
30.0,0.596,-7.44,1,0.0337,0.258,0.0006238053929523235,0.09303486596718936,0.956,88.842,269621.0,4,10,-0.5000000000000001,-0.8660254037844386
57.0,0.569,-8.253,1,0.0272,0.392,4.809884323209354e-05,0.20294084399669032,0.478,82.023,188098.0,4,9,-0.8660254037844386,0.5000000000000001
55.0,0.484,-6.39,0,0.0278,0.0061,2.73996246268568e-05,0.4363175715909291,0.565,106.922,294800.0,3,9,-0.5000000000000004,0.8660254037844384
31.0,0.377,-3.686,0,0.217,0.000107,0.08947500642760275,0.13278111123381847,0.264,116.062,141560.0,4,10,1.2246467991473532e-16,-1.0
66.0,0.73,-11.025,0,0.0524,0.0853,0.0022075615420005827,0.09712671073072274,0.658,94.395,263747.0,4,2,-0.5000000000000001,-0.8660254037844386
41.0,0.338,-4.422,1,0.0441,0.00107,9.279569434637438e-05,0.31554040058017735,0.572,177.18,230120.0,4,9,-0.5000000000000004,0.8660254037844384
42.0,0.318,-2.433,1,0.0774,0.00771,0.16344613607000308,0.10885440491208209,0.38,88.981,264067.0,4,9,0.8660254037844386,0.5000000000000001
,0.519,-3.584,1,0.0403,0.383,0.16344613607000308,0.17311261770864478,0.324,88.891,200980.99998000002,4,4,1.2246467991473532e-16,-1.0
54.0,0.656,-5.13,1,0.0304,0.00877,0.012521280553671747,0.2836740510542421,0.71,134.007,258200.0,4,9,0.49999999999999994,0.8660254037844387
34.0,0.492,-6.635,1,0.0442,5.11e-05,0.01222496962256897,0.15871169115482087,0.433,137.026,288000.0,4,8,,
23.0,0.786,-8.393,0,0.0416,0.133,1.7599845121817236e-05,0.28065745751481647,0.773,124.984,181235.0,4,9,-0.5000000000000001,-0.8660254037844386
60.0,0.536,-7.612,1,0.0417,0.0932,0.16344613607000308,0.2045721657287744,0.702,103.134,142819.0,4,0,-0.8660254037844386,0.5000000000000001
46.0,0.474,-6.506,1,0.0734,8.32e-05,0.12044615307586716,0.16211884947643518,0.507,135.009,295967.0,4,8,0.8660254037844387,-0.4999999999999998
29.0,0.422,-3.182,0,0.0492,6.16e-05,0.27231459532065916,0.1578580846155803,0.34,117.999,489859.0,4,8,0.8660254037844386,0.5000000000000001
77.0,0.58,-4.714,1,0.259,0.0123,1.839983072207647e-05,0.3133498192003587,0.72,148.992,182426.0,4,9,0.8660254037844386,0.5000000000000001
44.0,0.324,-5.655,1,0.0774,0.0278,0.00026896382598706086,0.0550562057480784,0.392,165.92,244320.0,4,10,1.2246467991473532e-16,-1.0
38.0,0.422,-7.539,1,0.0514,1.01e-05,0.06513209493778223,0.2866815721181974,0.477,162.071,208000.0,4,8,-1.0,-1.8369701987210297e-16
30.0,0.399,-6.581,1,0.0831,1.95e-05,0.03816246109434892,0.2889312918522129,0.424,107.421,169296.0,4,8,-0.8660254037844385,-0.5000000000000004
67.0,0.371,-5.679,1,0.036,0.0958,0.16344613607000308,0.1097508639591192,0.452,77.81,239680.0002,4,10,-0.5000000000000001,-0.8660254037844386
44.0,0.547,-14.353,1,0.027,0.932,0.007789582274829559,0.1722712209404532,0.653,103.342,141772.99998,4,4,0.49999999999999994,-0.8660254037844387
59.0,0.544,-4.337,1,0.063,0.0113,0.16344613607000308,0.3954147722546629,0.699,145.09,246187.0,4,6,0.8660254037844387,-0.4999999999999998
51.0,0.579,-14.723,1,0.0282,0.195,0.17479329037316305,0.09712671073072274,0.533,89.87,322467.0,4,10,1.2246467991473532e-16,-1.0
43.0,0.523,-10.549,0,0.0435,0.92,0.010247316451549523,0.07770150766385205,0.707,159.949,192186.0,4,2,,
51.0,0.547,-5.363,1,0.0297,0.643,0.16344613607000308,0.10885440491208209,0.356,104.493,252503.0,4,9,0.49999999999999994,-0.8660254037844387
50.0,0.339,-5.919,1,0.116,8.37e-05,0.00011499338800691462,0.5223588595796638,0.198,128.035,204124.0,4,8,-0.8660254037844385,-0.5000000000000004
25.0,0.679,-9.46,1,0.0343,0.0996,0.16344613607000308,0.35837350057431383,0.711,127.998,257387.0,4,10,0.49999999999999994,0.8660254037844387
35.0,0.535,-8.18,1,0.0573,0.629,0.002626547601879901,0.19556678354397528,0.906,181.036,145252.99998,4,4,0.49999999999999994,-0.8660254037844387
48.0,0.549,-10.289,1,0.0307,0.891,0.16344613607000308,0.10616019582839065,0.28,95.036,173923.99980000002,4,0,1.0,6.123233995736766e-17
35.0,0.678,-6.313,0,0.0326,0.34,0.16344613607000308,0.4953058121079539,0.513,139.931,194239.99998,4,9,-0.5000000000000004,0.8660254037844384
55.0,0.613,-9.801,1,0.072,0.58,1.6399986552014702e-06,0.11243542932978817,0.556,127.267,166680.0,4,10,-1.0,-1.8369701987210297e-16
