danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
0.858,-1.0,-9.289,1,0.0751,0.583,0.0010894063813237454,0.0683126401820873,0.874,108.217,166279.9998,4,10
0.442,8.0,-9.76,1,0.144,0.513,0.09531017980432487,0.24842135849847827,0.649,123.31,762667.0,4,2
0.812,6.0,-5.736,0,0.0725,0.176,0.16344613607000308,0.28141245943818555,0.855,97.925,168980.0,4,9
0.862,-1.0,-6.742,1,0.0324,0.0947,0.006627986290220944,0.11689375147149933,0.863,122.21,268160.0,4,2
0.634,11.0,-5.058,0,0.352,0.00602,5.289986007999345e-06,0.058080211076524654,0.929,94.0,237027.0,4,5
0.618,6.0,-6.917,0,0.0322,0.684,0.6549259677397475,0.09485553101267882,0.683,124.031,318107.0,1,6
0.19,9.0,-5.581,1,0.224,0.000152,0.6124792774924905,0.05335117549699458,0.115,96.523,228587.0,4,8
0.447,8.0,-5.065,0,0.0422,0.324,3.5099384009414135e-05,0.1604167214059047,0.174,124.151,330413.0,4,10
0.674,8.0,-6.821,1,0.0318,0.397,2.959995619208645e-06,0.09621885774054292,0.35,124.941,255785.0,3,2
0.638,11.0,-5.229,0,0.0682,0.000304,0.009078663933204037,0.10705907229340779,0.725,138.02,258107.0,4,8
0.584,10.0,-4.314,0,0.567,0.312,9.049590512205578e-05,0.10616019582839065,0.72,210.164,213573.0,4,10
0.534,3.0,-3.378,1,0.0535,0.000359,0.4472466421231193,0.23822918873225063,0.598,75.005,376920.0,4,8
0.391,8.0,-25.725,0,0.0531,0.982,0.6590732002261939,0.10165365372649983,0.101,127.162,142638.0,4,7
0.533,-1.0,-5.217,1,0.0589,0.00165,0.0006228060160638133,0.2546422183735807,0.653,121.75,142320.0,4,10
0.607,6.0,-12.717,1,0.0324,0.000968,0.33647223662121295,0.1406311297397456,0.0802,126.619,250293.0,4,10
0.572,11.0,-4.282,0,0.0333,0.0013,5.1298684200000166e-05,0.10705907229340779,0.442,126.022,188095.0,4,10
0.858,1.0,-10.549,1,0.263,0.000797,0.16344613607000308,0.10885440491208209,0.224,135.953,98827.0,4,5
0.245,11.0,-4.154,0,0.0738,2.53e-06,0.11778303565638346,0.10255658832509207,0.533,177.041,200813.0,4,8
0.606,-1.0,-8.875,0,0.299,0.714,0.16344613607000308,0.14755756435761466,0.654,139.355,210429.0,4,5
0.431,2.0,-11.858,1,0.0432,0.871,0.00013599075283839983,0.0860859489131289,0.229,98.317,204067.0,1,6
0.251,1.0,-2.481,1,0.114,9.37e-05,0.0096433530472331,0.29565024210095775,0.0769,95.941,162334.0,4,6
0.669,5.0,-5.415,0,0.0622,0.216,3.259946863154838e-05,0.14669437915080352,0.643,180.043,196302.0,4,9
0.883,7.0,-6.162,1,0.31,0.371,0.16344613607000308,0.12575120530556036,0.658,143.028,152323.0,4,5
0.651,1.0,-8.726,1,0.0592,0.131,0.16636153721522523,0.14669437915080352,0.573,79.538,274424.0,4,1
0.399,2.0,-5.285,1,0.0482,0.000125,0.1856493468866293,0.17898265552844,0.537,175.978,216987.0,4,10
0.618,2.0,-6.074,1,0.0266,0.0553,9.05995895844789e-06,0.10705907229340779,0.0894,116.2,318200.0,3,10
0.81,-1.0,-7.978,0,0.221,0.155,0.16344613607000308,0.07129688188203374,0.679,119.956,189809.0,4,5
0.667,3.0,-7.494,1,0.0294,0.455,0.16344613607000308,0.1097508639591192,0.199,135.975,273892.99998,4,4
0.354,7.0,-11.288,1,0.0888,0.81,0.35417181372061385,0.5050087384444258,0.599,143.758,328693.00002,4,3
0.678,11.0,-7.915,0,0.374,0.528,0.16344613607000308,0.126632650933366,0.603,83.951,124834.0,4,5
0.595,1.0,-7.253,0,0.397,0.0146,0.16344613607000308,0.32135859881116474,0.485,129.766,129242.0,5,5
0.764,2.0,-3.658,1,0.0559,0.172,0.05107327018400062,0.04621542379696299,0.432,126.008,351095.0,4,6
0.731,5.0,-2.836,0,0.0496,0.185,0.16344613607000308,0.17730901497041035,0.792,124.993,253440.0,4,9
0.321,5.0,-4.752,1,0.0398,0.00168,0.012422519998557155,0.08581065641311086,0.418,179.869,231180.0,4,10
0.292,7.0,-6.763,1,0.0407,0.0117,7.789696595256717e-05,0.14410034397375684,0.244,89.939,275395.0,4,10
0.582,4.0,-3.037,1,0.0542,0.0096,0.12044615307586716,0.24920108563349938,0.506,123.971,180640.0,4,10
0.401,-1.0,-6.816,1,0.0489,0.0577,6.84976539821342e-05,0.06569410319536245,0.486,149.914,297600.0,3,0
0.5,2.0,-3.654,1,0.0863,0.000375,0.16344613607000308,0.3228078744271551,0.632,159.826,182953.0,4,9
0.398,1.0,-2.248,0,0.0473,0.0252,0.16344613607000308,0.04611993561355312,0.572,95.095,212938.0,4,10
0.458,4.0,-4.876,0,0.0336,0.0161,0.16344613607000308,0.2963940130538024,0.654,146.224,190960.0,4,10
0.586,5.0,-7.964,1,0.0324,0.182,0.16344613607000308,0.08865169759456264,0.719,148.088,242095.99980000002,4,9
0.67,8.0,-8.097,1,0.0656,0.000318,0.39001300354924273,0.10165365372649983,0.777,91.136,273240.0,4,1
0.56,6.0,-5.493,1,0.0652,0.245,0.5019866750987863,0.4259211166755467,0.618,103.006,299685.0,4,10
0.717,2.0,-3.662,1,0.0474,0.248,0.16344613607000308,0.32570013963930183,0.734,154.889,129117.0,4,6
0.748,1.0,-4.987,0,0.0605,0.108,0.0059522501593317605,0.09531017980432487,0.688,102.991,159066.0,4,9
0.511,9.0,-9.536,1,0.0274,0.117,0.01044525786153865,0.12133228516752496,0.663,173.949,283371.0,4,1
0.529,10.0,-10.687,1,0.0566,0.0265,0.02780970063926723,0.5164100020598913,0.632,109.579,590720.0,4,2
0.551,11.0,-5.691,0,0.0383,0.00911,5.29985955496237e-05,0.302324349188651,0.0517,84.959,240517.0,4,8
0.401,8.0,-5.682,1,0.0344,0.00744,0.48673782823690076,0.27611543608031547,0.734,127.193,310893.0,4,1
0.499,4.0,-8.04,0,0.0309,0.0243,1.7399848621755987e-05,0.07686844425657699,0.241,119.889,238910.0,4,10
0.674,4.0,-7.77,1,0.0275,0.669,0.16344613607000308,0.1097508639591192,0.59,96.974,234493.9998,4,0
0.433,11.0,-8.197,1,0.163,0.843,0.28065745751481647,0.09712671073072274,0.8,80.623,176186.0,4,2
0.474,7.0,-15.87,0,0.0406,0.961,0.16344613607000308,0.12575120530556036,0.272,97.595,265440.0,4,0
0.436,10.0,-4.902,0,0.0647,3.33e-05,0.00010399459237492542,0.18647956694261833,0.512,157.044,255080.0,4,6
0.831,8.0,-3.657,0,0.169,0.447,0.16344613607000308,0.10526051065749295,0.703,125.068,213080.0,4,5
0.374,9.0,-1.101,1,0.0813,0.38,0.0007187416433315459,0.08883471370049074,0.51,95.105,163293.0,4,6
0.527,5.0,-6.029,0,0.0616,0.0698,8.709620701524439e-05,0.07111062745795275,0.331,99.426,281347.0,4,10
0.543,6.0,-4.077,1,0.0291,0.00119,0.16344613607000308,0.0822249402556694,0.376,130.259,179893.0,4,6
0.644,7.0,-5.722,1,0.0323,0.758,0.0013890348442741173,0.10345870836822998,0.472,93.966,192600.0,4,1
0.429,4.0,-7.539,0,0.044,0.208,0.16344613607000308,0.43048287108345223,0.398,77.737,211067.0,4,1
0.558,9.0,-4.341,0,0.064,0.0271,3.319994488812198e-06,0.4298324645564588,0.567,151.99,186827.0,4,10
0.537,2.0,-12.68,1,0.0289,0.634,0.1873090983049937,0.08874320983438856,0.299,143.839,252770.0,4,9
0.503,8.0,-4.627,1,0.0538,0.000553,0.00012799180869898358,0.11955923505763925,0.723,151.001,243249.0,4,10
0.529,7.0,-7.501,1,0.0488,0.00251,0.0010894063813237454,0.1275133202989596,0.571,138.158,201693.0,4,10
0.476,-1.0,-10.623,1,0.0386,0.741,0.16344613607000308,0.14410034397375684,0.791,78.936,155973.0,4,10
0.477,2.0,-4.272,1,0.0626,7.68e-05,0.16344613607000308,0.05713619137080915,0.387,119.948,206427.0,4,8
0.42,6.0,-7.824,0,0.06,0.00384,0.3435897043900769,0.09011488944226027,0.507,137.968,170760.0,4,10
0.633,5.0,-4.075,0,0.127,0.0111,1.5999987200013651e-06,0.0565693514878943,0.412,134.13,161617.0,4,9
0.644,7.0,-9.398,1,0.0385,0.502,1.5999872001365315e-05,0.20782684720231648,0.69,79.022,268007.0,4,10
0.6,9.0,-5.788,0,0.0376,0.0174,0.0020479016173003107,0.07185543710042809,0.257,140.002,305571.0,1,8
0.454,2.0,-10.159,0,0.0417,0.406,0.000989510273193041,0.07538572690588961,0.686,97.995,205533.0,4,2
0.507,11.0,-4.465,0,0.0411,0.0179,5.2498621923232475e-05,0.23507212217948356,0.689,90.025,241640.0,4,10
0.408,11.0,-8.305,1,0.0508,0.218,0.16344613607000308,0.14755756435761466,0.365,114.926,230000.0,5,10
0.721,9.0,-8.152,1,0.0309,0.00256,5.0798709723697174e-05,0.20130685670503531,0.397,91.015,139301.0,4,6
0.402,8.0,-8.138,0,0.0386,1.05e-05,0.6151856390902334,0.0761273603875509,0.199,74.999,300503.0,4,6
0.712,10.0,-4.212,0,0.254,0.181,1.7999838001943972e-05,0.10255658832509207,0.727,96.338,285413.0,4,5
0.354,-1.0,-3.504,1,0.0385,0.16,0.16344613607000308,0.13102826240640408,0.41,137.444,175109.0,3,2
0.505,5.0,-5.457,0,0.0319,0.000193,0.12575120530556036,0.18647956694261833,0.513,138.023,170080.0,4,9
0.443,-1.0,-8.955,1,0.074,0.546,1.0499994487503857e-06,0.2677344346420849,0.565,87.064,198370.99980000002,5,9
0.456,7.0,-6.685,1,0.0328,0.225,0.16344613607000308,0.11867152971749864,0.9,114.817,174093.0,4,2
0.732,5.0,-3.279,0,0.0819,0.335,2.4299970475547833e-06,0.03478782548566393,0.892,80.696,263400.0,4,10
0.605,11.0,-14.501,0,0.0838,0.959,0.6626879730752367,0.4233050262364954,0.88,138.213,167146.0,4,2
0.525,4.0,-8.096,0,0.0242,0.127,0.16344613607000308,0.15871169115482087,0.381,92.501,351760.0,4,8
0.498,3.0,-6.022,1,0.119,4.68e-05,0.6575200029167941,0.21752781252857406,0.348,157.979,181280.0,4,8
0.506,2.0,-10.392,1,0.0422,8.18e-06,0.6465795447436106,0.0839734337761786,0.317,136.993,275733.0,4,8
0.674,8.0,-6.903,1,0.0676,0.00178,0.00707491367196188,0.07269268539344066,0.918,129.804,121160.0,4,10
0.629,5.0,-16.225,1,0.0324,0.824,3.6999931550168843e-06,0.10165365372649983,0.685,96.609,215564.0,4,9
0.522,10.0,-9.097,1,0.0817,0.748,5.479849853485327e-05,0.27231459532065916,0.969,168.078,161560.0002,4,10
0.344,2.0,-5.937,1,0.062,0.000107,0.04114194333117518,0.0735292332881155,0.692,147.382,378070.0,4,8
0.66,7.0,-5.27,1,0.0301,0.0248,0.0020379220255653256,0.11243542932978817,0.587,110.976,179884.0,4,6
0.618,7.0,-4.76,1,0.0447,0.0132,0.16344613607000308,0.25309062768216184,0.58,82.004,171880.0,4,10
0.556,8.0,-8.967,1,0.0443,0.00107,0.0058031292269501876,0.14323416808590783,0.456,91.19,409440.0,4,1
0.727,2.0,-10.007,0,0.0937,0.173,2.839959672763527e-05,0.07816402096935436,0.157,94.95,208681.0,4,9
0.546,11.0,-5.569,0,0.0267,0.473,0.16344613607000308,0.11064652008706366,0.202,93.856,234463.0,4,9
0.208,8.0,-3.294,1,0.0533,0.000402,0.6026752773958697,0.30527638085273207,0.0382,124.635,453440.0,4,6
0.609,9.0,-11.491,1,0.0394,0.0999,0.048313860278550634,0.0413338634929772,0.895,172.609,271666.99998,4,4
0.469,10.0,-7.101,0,0.0512,0.00131,9.99995000033333e-06,0.2654364635044612,0.107,145.084,251293.0,4,10
0.468,1.0,-5.384,0,0.0931,0.00914,1.4399896320995317e-05,0.3001045924503381,0.185,95.035,219185.0,4,8
0.823,11.0,-4.953,0,0.249,0.0868,0.16344613607000308,0.2546422183735807,0.456,94.99,150316.0,4,1
0.53,10.0,-8.572,1,0.0827,0.347,0.16344613607000308,0.08617769624105233,0.421,172.813,267093.0,4,9
0.197,4.0,-5.982,0,0.0777,1.49e-05,0.009623544791151316,0.1518623493092461,0.604,200.038,268076.0,4,8
0.764,5.0,-8.276,1,0.0526,0.0203,0.00017898398141152306,0.16466662155523387,0.479,92.018,226587.0,4,1
0.278,9.0,-10.08,0,0.105,0.113,0.01705375456582752,0.17563256864315802,0.118,133.523,461307.0,5,8
0.333,4.0,-3.323,0,0.123,0.000273,0.0016785903785551874,0.09893994785490356,0.137,169.806,185120.0,4,8
0.719,2.0,-8.983,1,0.0902,0.558,0.16344613607000308,0.25696509978972043,0.463,160.02,183109.0,4,9
0.427,7.0,-8.541,1,0.0276,0.746,0.16344613607000308,0.0657877405380031,0.228,104.085,224867.0,4,9
0.417,-1.0,-8.742,1,0.0331,0.00033,0.5164100020598913,0.3133498192003587,0.342,86.982,208994.0,4,10
0.533,1.0,-5.625,0,0.0837,0.0251,0.16344613607000308,0.27611543608031547,0.722,80.049,179690.0,4,10
0.276,7.0,-5.418,1,0.0329,0.0836,0.0005528471518474228,0.14928170271575444,0.16,172.326,259133.0,4,8
0.758,8.0,-15.308,0,0.0449,0.284,0.16344613607000308,0.04783732941416013,0.985,120.736,223867.0,4,10
0.437,9.0,-6.056,1,0.0751,0.000586,7.689970432101585e-06,0.09440067542148432,0.751,169.937,180373.0,4,8
0.702,2.0,-13.415,1,0.031,0.382,5.8899826540181124e-06,0.04162167469081947,0.975,111.617,363640.0002,4,10
0.359,2.0,-3.537,1,0.0302,0.665,0.16344613607000308,0.10074990310014306,0.135,76.572,226492.99998,4,4
0.396,8.0,-14.236,1,0.043,0.382,0.16344613607000308,0.09984533496971613,0.368,114.447,200493.0,3,4
0.712,6.0,-6.461,1,0.0365,0.0181,0.16344613607000308,0.11867152971749864,0.407,97.486,201973.0,4,1
0.632,7.0,-7.794,1,0.0248,0.44,0.0009105852913472769,0.14236724128692196,0.297,97.991,280813.0,4,1
0.468,2.0,-4.015,1,0.0295,0.0202,2.3899971439545505e-06,0.4206820739130248,0.561,78.009,200360.0,4,10
0.654,9.0,-4.906,1,0.0418,0.000314,2.1999975800035497e-06,0.0746435429957658,0.545,116.996,197565.0,4,10
0.648,-1.0,-10.335,1,0.0296,0.419,0.0005908254282778722,0.11867152971749864,0.731,86.017,216000.0,4,1
0.653,11.0,-6.086,1,0.0479,0.475,0.00012899168021549375,0.08773611430408677,0.6,98.008,308733.0,4,6
0.528,3.0,-12.206,1,0.026,0.133,0.6280751838162304,0.11064652008706366,0.161,96.187,347867.0,4,10
0.577,1.0,-5.694,1,0.0316,0.209,0.0005248622357153907,0.07371503782228067,0.783,174.027,175427.0,4,6
0.602,5.0,-9.887,0,0.0438,0.166,0.03950913309471249,0.09531017980432487,0.646,121.875,286000.0,4,1
0.59,8.0,-7.546,0,0.044,0.0581,0.5894519442211803,0.28818194749343196,0.188,160.003,254453.0,4,6
0.806,9.0,-11.02,1,0.0535,0.0251,0.17142911562753096,0.03998964821615847,0.932,113.544,214227.0,4,6
0.491,-1.0,-9.656,1,0.0644,0.129,0.046788161498758925,0.24294617861038947,0.895,156.248,177893.0,3,1
0.402,9.0,-16.791,1,0.036,0.653,0.16344613607000308,0.32786386208461277,0.175,117.173,243893.0,4,10
0.289,-1.0,-12.244,1,0.0326,0.0421,2.7299627361782e-05,0.10345870836822998,0.187,81.264,282493.0,3,8
0.361,2.0,-7.403,1,0.0359,0.854,0.16344613607000308,0.09893994785490356,0.365,144.247,170047.0,4,9
0.461,-1.0,-10.561,1,0.0557,0.781,0.008820980505777913,0.5294510878891555,0.533,106.672,640733.0,4,10
0.369,9.0,-7.778,1,0.045,0.115,0.16344613607000308,0.5596157879354227,0.347,165.377,256240.00002000004,3,9
0.764,1.0,-5.443,0,0.0413,0.00903,0.16344613607000308,0.07194849931258404,0.937,128.999,234240.0,4,1
0.574,7.0,-9.826,0,0.0519,0.69,7.989968080120025e-06,0.28065745751481647,0.921,148.238,428293.00002,3,3
0.762,6.0,-3.409,0,0.031,0.151,0.16344613607000308,0.10436001532424277,0.954,120.021,252173.0,4,9
0.878,7.0,-5.077,1,0.069,0.0317,0.4343764516025845,0.05958879141165754,0.607,111.334,325133.0,4,5
0.684,9.0,-8.279,0,0.0585,0.393,3.4999938750142914e-06,0.09803374027136541,0.692,126.959,203240.0,4,1
0.235,8.0,-17.339,0,0.146,0.978,0.6450068052320104,0.4363175715909291,0.0688,88.027,130489.0,4,6
0.434,9.0,-10.013,0,0.16,0.518,0.4007875185570533,0.11511280710050457,0.139,89.0,321204.0,4,6
0.719,3.0,-7.6,0,0.125,0.2,0.16344613607000308,0.11955923505763925,0.66,140.201,123263.0,4,9
0.565,6.0,-8.116,1,0.0696,0.426,0.16344613607000308,0.2342812957246657,0.633,97.716,452773.0,4,5
0.477,-1.0,-19.338,0,0.0481,0.927,0.22554067591393126,0.10616019582839065,0.205,115.488,355600.00002,4,7
0.684,-1.0,-6.673,1,0.0671,0.461,0.16344613607000308,0.3126185577418125,0.399,105.975,212500.0,4,9
0.471,8.0,-4.867,1,0.103,0.00245,0.16344613607000308,0.33647223662121295,0.332,97.924,224167.0,4,8
0.385,10.0,-3.09,0,0.125,0.000361,7.389726952952034e-05,0.37500590062345585,0.423,89.838,200765.0,4,10
0.795,7.0,-6.896,0,0.057,0.233,0.08461684571987892,0.22074066669789938,0.786,139.917,167108.0,4,9
0.789,10.0,-5.664,0,0.0652,0.0681,0.16344613607000308,0.15357908792830066,0.661,116.965,167990.0,4,9
0.365,-1.0,-9.865,1,0.0304,0.511,0.0041513711224760285,0.5916680116100915,0.325,142.261,437360.0,4,10
0.444,5.0,-7.434,1,0.0419,0.892,0.053161548114232356,0.10795714150509228,0.236,67.848,305400.0,4,10
0.706,2.0,-13.249,1,0.0362,0.679,0.1097508639591192,0.1510028735365274,0.664,120.97,177101.0,4,1
0.359,5.0,-6.036,0,0.0286,0.0001,0.368801123736573,0.08388148398070211,0.732,84.282,266442.0,4,10
0.59,4.0,-7.832,1,0.0304,0.233,1.5099885996147636e-05,0.12133228516752496,0.581,133.086,238800.0,4,10
0.686,2.0,-4.616,1,0.264,0.00921,0.0006597822957845883,0.29416103854949005,0.0596,171.355,322227.0,4,5
0.725,-1.0,-7.015,1,0.0409,0.136,0.5833323145527387,0.06015392281974709,0.429,95.039,336800.0,4,10
0.4,-1.0,-19.201,0,0.0571,0.968,0.6032224730319583,0.10074990310014306,0.173,59.235,140004.0,4,7
0.615,7.0,-13.834,0,0.0486,0.827,3.1099951639600265e-06,0.12575120530556036,0.54,118.178,202467.0,4,3
0.745,9.0,-7.974,0,0.288,0.39,5.009987449991917e-06,0.09803374027136541,0.581,128.05,212344.0,4,5
0.466,-1.0,-11.199,1,0.0296,0.0426,0.48612301112561884,0.10705907229340779,0.133,113.065,303717.0,4,6
0.618,-1.0,-4.797,1,0.0262,0.0028,0.000723738038432491,0.10165365372649983,0.398,127.985,180187.0,4,1
0.82,8.0,-6.251,1,0.348,0.394,0.16344613607000308,0.09712671073072274,0.715,105.543,155302.0,4,5
0.877,10.0,-7.817,0,0.0731,0.0238,0.47685510419483734,0.10885440491208209,0.634,135.951,137647.0,4,5
0.656,1.0,-9.156,0,0.0363,0.335,0.0014189927534140195,0.14410034397375684,0.867,114.979,220240.0,4,2
0.799,10.0,-11.52,1,0.0276,0.748,2.389971439955056e-05,0.15614868248993136,0.776,90.417,156874.00002,4,4
0.169,2.0,-2.94,1,0.0631,0.00127,0.0550562057480784,0.1889660995126232,0.159,95.249,257240.0,3,10
0.345,7.0,-9.711,0,0.0778,0.252,1.6999985550016377e-06,0.08452495506968791,0.509,143.874,160600.0,4,1
0.373,7.0,-6.606,0,0.0483,0.18,1.5599878321265458e-05,0.26005390533430683,0.253,88.339,219643.0,4,10
0.657,7.0,-7.523,1,0.0253,0.278,7.279735020860243e-05,0.0891091750717759,0.735,94.008,265802.0,4,1
0.451,2.0,-3.92,0,0.032,0.00434,0.5538851132264376,0.17395330712343804,0.669,77.217,124880.0,4,10
0.546,4.0,-6.537,1,0.0335,0.0887,1.839983072207647e-05,0.178146185383474,0.596,89.882,246587.0,4,1
0.546,5.0,-8.967,1,0.0289,0.391,0.16344613607000308,0.08709470685093376,0.779,142.712,145640.0,4,10
0.533,7.0,-7.681,1,0.0243,0.207,0.586118607801422,0.10705907229340779,0.419,98.014,270918.0,4,6
0.498,11.0,-5.732,0,0.0949,0.0113,0.0006877634364975745,0.08388148398070211,0.628,163.171,166995.0,4,10
0.208,8.0,-3.294,1,0.0533,0.000402,0.6026752773958697,0.30527638085273207,0.0382,124.635,453440.0,4,10
0.661,-1.0,-12.432,1,0.261,0.105,0.015578029963318413,0.10526051065749295,0.539,85.938,146513.0,4,5
0.431,2.0,-7.376,1,0.0601,3.36e-05,0.6502396795486689,0.3927175352856617,0.378,120.027,263026.0,4,8
0.705,9.0,-4.694,0,0.0264,0.124,0.16344613607000308,0.04793265375530279,0.666,111.992,244518.0,4,9
0.229,4.0,-4.321,1,0.0664,0.00673,1.0199947980353735e-05,0.6668032052203433,0.266,150.08,355666.99997999996,4,9
0.381,-1.0,-5.885,1,0.183,0.00429,0.008731766923446474,0.2303177550622101,0.499,110.727,239507.0,4,1
0.27,8.0,-8.433,0,0.0353,0.731,0.16344613607000308,0.08636116564804344,0.13,203.815,205470.0,4,6
0.703,5.0,-2.74,0,0.0458,0.0141,0.0246926125903715,0.27307592006241876,0.768,99.991,243011.0,4,6
0.812,8.0,-11.129,1,0.0534,0.986,3.3799428792871164e-05,0.128393214768399,0.742,125.33,151301.0,4,2
0.367,-1.0,-7.073,1,0.0894,0.126,0.002097798082146129,0.6729444732424258,0.401,121.018,277493.0,4,10
0.513,7.0,-4.69,0,0.0309,9.59e-05,0.0061212270049361295,0.07918079787444122,0.495,92.358,269533.0,4,8
0.684,2.0,-12.59,1,0.0384,0.475,6.569784184952647e-05,0.11154137473290741,0.784,115.078,250000.0,4,6
0.613,2.0,-3.435,1,0.0855,0.00148,0.0005818307036837859,0.1414995622736995,0.537,105.046,213800.0,4,1
0.724,9.0,-6.073,1,0.0426,0.312,0.16344613607000308,0.10885440491208209,0.729,107.964,166453.0,4,6
0.233,11.0,-6.322,1,0.0461,0.039,1.8699825157179705e-05,0.126632650933366,0.223,177.44,217480.0,4,10
0.511,9.0,-9.215,1,0.0393,0.746,0.006220611813056178,0.09476457644442295,0.269,122.265,236813.0,1,2
0.58,2.0,-7.137,1,0.0377,0.123,0.00031195133812140764,0.08194858264716741,0.921,162.075,232021.0,4,1
0.406,5.0,-0.467,1,0.143,0.000218,0.015479570848386318,0.25386672395705034,0.33,194.926,210986.0,4,10
0.224,5.0,-6.345,1,0.0672,0.0116,8.739618084252795e-05,0.3442986728706769,0.34,134.936,210573.0,4,1
0.704,-1.0,-6.269,1,0.0281,0.131,0.16344613607000308,0.11332868530700317,0.53,88.045,201976.99998000002,4,9
0.6,8.0,-6.311,1,0.0325,0.479,0.16344613607000308,0.10526051065749295,0.417,139.469,201493.00002,4,4
0.7,4.0,-11.238,0,0.033,0.655,0.16344613607000308,0.178146185383474,0.721,119.627,130747.0,4,6
0.615,4.0,-3.993,1,0.0741,0.136,3.3299944555623085e-06,0.08056564783956717,0.683,121.828,240903.0,4,9
0.413,-1.0,-5.759,0,0.0689,4.19e-05,0.01331101405967234,0.16381808522939498,0.309,170.025,262059.0,4,8
0.566,2.0,-7.714,1,0.0248,0.457,1.6999855501637648e-05,0.09011488944226027,0.185,80.772,268000.0,4,10
0.402,9.0,0.943,1,0.0656,0.0105,0.16344613607000308,0.3045391895182038,0.527,155.015,166452.0,4,10
0.642,1.0,-4.786,1,0.0439,0.0309,0.16344613607000308,0.06943277471533675,0.703,114.007,205762.0,4,9
0.604,4.0,-18.45,1,0.0362,0.836,0.29713723122253605,0.0911195933674839,0.666,90.339,290733.0,3,1
0.392,1.0,-4.564,0,0.0799,2.9e-05,0.0413338634929772,0.1604167214059047,0.335,160.047,232014.0,4,1
0.594,10.0,-7.993,0,0.0438,0.153,1.4899888996102636e-05,0.15871169115482087,0.729,78.552,137307.0,4,10
0.618,4.0,-6.163,1,0.039,0.117,0.37500590062345585,0.24137631957526948,0.823,170.029,141750.0,4,1
0.645,4.0,-7.022,1,0.029,0.543,0.16344613607000308,0.09367247586263518,0.256,77.054,253080.0,4,10
0.396,2.0,-10.441,1,0.0419,0.000601,0.0005988206711084306,0.5170064828410719,0.343,159.426,231040.00002,4,9
0.818,-1.0,-7.419,1,0.038,0.823,7.349729900734782e-05,0.11955923505763925,0.784,113.992,183723.0,4,0
0.673,1.0,-4.356,1,0.294,0.0353,0.6497176226326093,0.16636153721522523,0.548,119.971,178000.0,4,6
0.489,2.0,-13.885,1,0.0596,0.0352,0.06156535565815483,0.05732506661926941,0.882,167.722,332560.0,4,2
0.432,3.0,-4.537,0,0.0562,0.00691,0.16344613607000308,0.13102826240640408,0.499,157.469,303920.0,4,10
0.699,9.0,-17.724,0,0.0285,0.806,0.0011693160834029663,0.14236724128692196,0.321,99.946,283200.0,4,10
0.444,2.0,-10.77,1,0.0461,0.771,0.061283228416898525,0.08984070399978947,0.421,169.863,277896.0,4,0
0.481,7.0,-4.025,1,0.0388,0.00381,0.000736728548864803,0.11243542932978817,0.465,102.829,232960.0,4,6
0.828,-1.0,-9.744,1,0.0276,0.0644,0.004270866850645943,0.12044615307586716,0.789,120.151,257800.0,4,9
0.865,8.0,-6.062,0,0.196,0.0867,0.16344613607000308,0.25851069515150105,0.705,144.949,219121.0,4,5
0.686,5.0,-8.183,0,0.0225,0.245,0.0032646651767510465,0.10705907229340779,0.5,102.013,223693.00002,4,0
0.537,9.0,-3.704,0,0.0385,0.0467,3.219948159112848e-05,0.08461684571987892,0.38,134.943,220653.0,4,9
0.236,8.0,-3.02,1,0.18,6.05e-05,0.14323416808590783,0.09984533496971613,0.395,184.05,380886.0,4,8
